ne year,month,month_year,country,region,is_aggregate,visitors
2025,Apr,Apr-2025,Latvia,Europe,False,684
2025,Apr,Apr-2025,Lebanon,Middle East,False,524
2025,Apr,Apr-2025,Lithuania,Europe,False,1333
2025,Apr,Apr-2025,Luxembourg,Europe,False,897
2025,Apr,Apr-2025,Macao (China),Asia and the Pacific,False,2907
2025,Apr,Apr-2025,Malaysia,Asia and the Pacific,False,362636
2025,Apr,Apr-2025,Maldives,Asia and the Pacific,False,2076
2025,Apr,Apr-2025,Mauritius,Africa,False,2575
2025,Apr,Apr-2025,Mexico,America,False,4787
2025,Apr,Apr-2025,Middle East,Middle East,True,50561
2025,Apr,Apr-2025,Mongolia,Asia and the Pacific,False,993
2025,Apr,Apr-2025,Morocco,Africa,False,2570
2025,Apr,Apr-2025,Myanmar,Asia and the Pacific,False,58320
2025,Apr,Apr-2025,Nepal,Asia and the Pacific,False,3576
2025,Apr,Apr-2025,Netherlands,Europe,False,21494
2025,Apr,Apr-2025,New Zealand,Oceania,False,8934
2025,Apr,Apr-2025,North Korea,Asia and the Pacific,False,15
2025,Apr,Apr-2025,North-East Asia,Asia and the Pacific,True,586238
2025,Apr,Apr-2025,Northern Europe,Europe,True,148855
2025,Apr,Apr-2025,Norway,Europe,False,7925
2025,Apr,Apr-2025,Oceania,Oceania,True,84396
2025,Apr,Apr-2025,Oman,Middle East,False,7675
2025,Apr,Apr-2025,Other in Africa,Africa,False,4193
2025,Apr,Apr-2025,Other in America,America,False,2602
2025,Apr,Apr-2025,Other in Asia,Asia and the Pacific,False,194
2025,Apr,Apr-2025,Other in Europe,Europe,False,2504
2025,Apr,Apr-2025,Other in Middle East,Middle East,False,509
2025,Apr,Apr-2025,Other in Oceania,Oceania,False,395
2025,Apr,Apr-2025,Pakistan,Asia and the Pacific,False,8289
2025,Apr,Apr-2025,Peru,America,False,688
2025,Apr,Apr-2025,Philippines,Asia and the Pacific,False,60389
2025,Apr,Apr-2025,Poland,Europe,False,9838
2025,Apr,Apr-2025,Portugal,Europe,False,6465
2025,Apr,Apr-2025,Qatar,Middle East,False,2876
2025,Apr,Apr-2025,Romania,Europe,False,4149
2025,Apr,Apr-2025,Russian Federation,Europe,False,155314
2025,Apr,Apr-2025,Saudi Arabia,Middle East,False,15774
2025,Apr,Apr-2025,Serbia,Europe,False,749
2025,Apr,Apr-2025,Singapore,Asia and the Pacific,False,61321
2025,Apr,Apr-2025,Slovakia,Europe,False,2287
2025,Apr,Apr-2025,Slovenia,Europe,False,824
2025,Apr,Apr-2025,South  Africa,Africa,False,6908
2025,Apr,Apr-2025,South Asia,Asia and the Pacific,True,247481
2025,Apr,Apr-2025,South-East Asia,Asia and the Pacific,True,788706
2025,Apr,Apr-2025,Southern/Medit. Europe,Europe,True,91471
2025,Apr,Apr-2025,Spain,Europe,False,13167
2025,Apr,Apr-2025,Sri Lanka,Asia and the Pacific,False,9149
2025,Apr,Apr-2025,Sweden,Europe,False,10421
2025,Apr,Apr-2025,Switzerland,Europe,False,19166
2025,Apr,Apr-2025,Taiwan,Asia and the Pacific,False,69538
2025,Apr,Apr-2025,The United States of America,America,False,80506
2025,Apr,Apr-2025,Turkey,Europe,False,9180
2025,Apr,Apr-2025,U.A.E.,Middle East,False,11083
2025,Apr,Apr-2025,Ukraine,Europe,False,3379
2025,Apr,Apr-2025,United Kingdom,Europe,False,110231
2025,Apr,Apr-2025,Uruguay,America,False,580
2025,Apr,Apr-2025,Uzbekistan,Europe,False,3436
2025,Apr,Apr-2025,Vietnam,Asia and the Pacific,False,61260
2025,Apr,Apr-2025,Western Europe,Europe,True,208292
2025,Apr,Apr-2025,Yemen,Middle East,False,802
2025,May,May-2025,Africa,Africa,True,12811
2025,May,May-2025,America,America,True,98871
2025,May,May-2025,Argentina,America,False,1618
2025,May,May-2025,Asia and the Pacific,Asia and the Pacific,True,1739611
2025,May,May-2025,Australia,Oceania,False,58601
2025,May,May-2025,Austria,Europe,False,4020
2025,May,May-2025,Bahrain,Middle East,False,2114
2025,May,May-2025,Bangladesh,Asia and the Pacific,False,10884
2025,May,May-2025,Belarus,Europe,False,1185
2025,May,May-2025,Belgium,Europe,False,5728
2025,May,May-2025,Bhutan,Asia and the Pacific,False,1766
2025,May,May-2025,Brazil,America,False,4159
2025,May,May-2025,Brunei,Asia and the Pacific,False,1267
2025,May,May-2025,Bulgaria,Europe,False,550
2025,May,May-2025,Cambodia,Asia and the Pacific,False,36430
2025,May,May-2025,Canada,America,False,15098
2025,May,May-2025,Central/Eastern Europe,Europe,True,110170
2025,May,May-2025,Chile,America,False,1156
2025,May,May-2025,China,Asia and the Pacific,False,310292
2025,May,May-2025,Colombia,America,False,2054
2025,May,May-2025,Croatia,Europe,False,416
2025,May,May-2025,Cyprus,Europe,False,221
2025,May,May-2025,Czech Republic,Europe,False,1842
2025,May,May-2025,Denmark,Europe,False,3881
2025,May,May-2025,Egypt,Middle East,False,1482
2025,May,May-2025,Estonia,Europe,False,340
2025,May,May-2025,Ethiopia,Africa,False,1357
2025,May,May-2025,Europe,Europe,True,366631
2025,May,May-2025,Finland,Europe,False,2575
2025,May,May-2025,France,Europe,False,38745
2025,May,May-2025,Germany,Europe,False,38595
2025,May,May-2025,Grand Total,Africa,True,2266574
2025,May,May-2025,Greece,Europe,False,736
2025,May,May-2025,Hong Kong (China),Asia and the Pacific,False,41826
2025,May,May-2025,Hungary,Europe,False,1093
2025,May,May-2025,Iceland,Europe,False,253
2025,May,May-2025,India,Asia and the Pacific,False,228544
2025,May,May-2025,Indonesia,Asia and the Pacific,False,72807
2025,May,May-2025,Iran,Asia and the Pacific,False,4566
2025,May,May-2025,Iraq,Middle East,False,863
2025,May,May-2025,Ireland,Europe,False,6228
2025,May,May-2025,Israel,Europe,False,20530
2025,May,May-2025,Italy,Europe,False,10704
2025,May,May-2025,Japan,Asia and the Pacific,False,69378
2025,May,May-2025,Jordan,Middle East,False,1624
2025,May,May-2025,Kazakhstan,Europe,False,5632
2025,May,May-2025,Kenya,Africa,False,290
2025,May,May-2025,Korea (Republic of),Asia and the Pacific,False,91178
2025,May,May-2025,Kuwait,Middle East,False,5735
2025,May,May-2025,Kyrgyzstan,Europe,False,601
2025,May,May-2025,Laos,Asia and the Pacific,False,74464
2025,May,May-2025,Latvia,Europe,False,413
2025,May,May-2025,Lebanon,Middle East,False,449
2025,May,May-2025,Lithuania,Europe,False,882
2025,May,May-2025,Luxembourg,Europe,False,279
2025,May,May-2025,Macao (China),Asia and the Pacific,False,2573
2025,May,May-2025,Malaysia,Asia and the Pacific,False,385332
2025,May,May-2025,Maldives,Asia and the Pacific,False,2210
2025,May,May-2025,Mauritius,Africa,False,1318
2025,May,May-2025,Mexico,America,False,3607
2025,May,May-2025,Middle East,Middle East,True,48650
2025,May,May-2025,Mongolia,Asia and the Pacific,False,924
2025,May,May-2025,Morocco,Africa,False,2274
2025,May,May-2025,Myanmar,Asia and the Pacific,False,56312
2025,May,May-2025,Nepal,Asia and the Pacific,False,3530
2025,May,May-2025,Netherlands,Europe,False,15413
2025,May,May-2025,New Zealand,Oceania,False,7812
2025,May,May-2025,North Korea,Asia and the Pacific,False,1
2025,May,May-2025,North-East Asia,Asia and the Pacific,True,580432
2025,May,May-2025,Northern Europe,Europe,True,87469
2025,May,May-2025,Norway,Europe,False,3231
2025,May,May-2025,Oceania,Oceania,True,66937
2025,May,May-2025,Oman,Middle East,False,6340
2025,May,May-2025,Other in Africa,Africa,False,3079
2025,May,May-2025,Other in America,America,False,1935
2025,May,May-2025,Other in Asia,Asia and the Pacific,False,165
2025,May,May-2025,Other in Europe,Europe,False,1576
2025,May,May-2025,Other in Middle East,Middle East,False,512
2025,May,May-2025,Other in Oceania,Oceania,False,524
2025,May,May-2025,Pakistan,Asia and the Pacific,False,6765
2025,May,May-2025,Peru,America,False,693
2025,May,May-2025,Philippines,Asia and the Pacific,False,63908
2025,May,May-2025,Poland,Europe,False,6052
2025,May,May-2025,Portugal,Europe,False,3087
2025,May,May-2025,Qatar,Middle East,False,2234
2025,May,May-2025,Romania,Europe,False,1900
2025,May,May-2025,Russian Federation,Europe,False,83627
2025,May,May-2025,Saudi Arabia,Middle East,False,15963
2025,May,May-2025,Serbia,Europe,False,383
2025,May,May-2025,Singapore,Asia and the Pacific,False,76706
2025,May,May-2025,Slovakia,Europe,False,1153
2025,May,May-2025,Slovenia,Europe,False,383
2025,May,May-2025,South  Africa,Africa,False,4493
2025,May,May-2025,South Asia,Asia and the Pacific,True,266036
2025,May,May-2025,South-East Asia,Asia and the Pacific,True,826041
2025,May,May-2025,Southern/Medit. Europe,Europe,True,56494
2025,May,May-2025,Spain,Europe,False,12004
2025,May,May-2025,Sri Lanka,Asia and the Pacific,False,7771
2025,May,May-2025,Sweden,Europe,False,4467
2025,May,May-2025,Switzerland,Europe,False,8142
2025,May,May-2025,Taiwan,Asia and the Pacific,False,64260
2025,May,May-2025,The United States of America,America,False,68251
2025,May,May-2025,Turkey,Europe,False,8030
2025,May,May-2025,U.A.E.,Middle East,False,10487
2025,May,May-2025,Ukraine,Europe,False,2727
2025,May,May-2025,United Kingdom,Europe,False,66834
2025,May,May-2025,Uruguay,America,False,300
2025,May,May-2025,Uzbekistan,Europe,False,2173
2025,May,May-2025,Vietnam,Asia and the Pacific,False,58815
2025,May,May-2025,Western Europe,Europe,True,110922
2025,May,May-2025,Yemen,Middle East,False,847
2025,Jun,Jun-2025,Africa,Africa,True,13731
2025,Jun,Jun-2025,America,America,True,106358
2025,Jun,Jun-2025,Argentina,America,False,1080
2025,Jun,Jun-2025,Asia and the Pacific,Asia and the Pacific,True,1774807
2025,Jun,Jun-2025,Australia,Oceania,False,62474
2025,Jun,Jun-2025,Austria,Europe,False,4385
2025,Jun,Jun-2025,Bahrain,Middle East,False,4093
2025,Jun,Jun-2025,Bangladesh,Asia and the Pacific,False,13875
2025,Jun,Jun-2025,Belarus,Europe,False,846
2025,Jun,Jun-2025,Belgium,Europe,False,6640
2025,Jun,Jun-2025,Bhutan,Asia and the Pacific,False,1901
2025,Jun,Jun-2025,Brazil,America,False,3064
2025,Jun,Jun-2025,Brunei,Asia and the Pacific,False,1528
2025,Jun,Jun-2025,Bulgaria,Europe,False,431
2025,Jun,Jun-2025,Cambodia,Asia and the Pacific,False,19994
2025,Jun,Jun-2025,Canada,America,False,11828
2025,Jun,Jun-2025,Central/Eastern Europe,Europe,True,98373
2025,Jun,Jun-2025,Chile,America,False,863
2025,Jun,Jun-2025,China,Asia and the Pacific,False,306617
2025,Jun,Jun-2025,Colombia,America,False,1969
2025,Jun,Jun-2025,Croatia,Europe,False,342
2025,Jun,Jun-2025,Cyprus,Europe,False,199
2025,Jun,Jun-2025,Czech Republic,Europe,False,2204
2025,Jun,Jun-2025,Denmark,Europe,False,4706
2025,Jun,Jun-2025,Egypt,Middle East,False,1766
2025,Jun,Jun-2025,Estonia,Europe,False,328
2025,Jun,Jun-2025,Ethiopia,Africa,False,1301
2025,Jun,Jun-2025,Europe,Europe,True,345417
2025,Jun,Jun-2025,Finland,Europe,False,2908
2025,Jun,Jun-2025,France,Europe,False,29693
2025,Jun,Jun-2025,Germany,Europe,False,34535
2025,Jun,Jun-2025,Grand Total,Africa,True,2322775
2025,Jun,Jun-2025,Greece,Europe,False,666
2025,Jun,Jun-2025,Hong Kong (China),Asia and the Pacific,False,51345
2025,Jun,Jun-2025,Hungary,Europe,False,1110
2025,Jun,Jun-2025,Iceland,Europe,False,263
2025,Jun,Jun-2025,India,Asia and the Pacific,False,205299
2025,Jun,Jun-2025,Indonesia,Asia and the Pacific,False,71899
2025,Jun,Jun-2025,Iran,Asia and the Pacific,False,2421
2025,Jun,Jun-2025,Iraq,Middle East,False,1120
2025,Jun,Jun-2025,Ireland,Europe,False,8824
2025,Jun,Jun-2025,Israel,Europe,False,14783
2025,Jun,Jun-2025,Italy,Europe,False,11750
2025,Jun,Jun-2025,Japan,Asia and the Pacific,False,64989
2025,Jun,Jun-2025,Jordan,Middle East,False,2163
2025,Jun,Jun-2025,Kazakhstan,Europe,False,5752
2025,Jun,Jun-2025,Kenya,Africa,False,270
2025,Jun,Jun-2025,Korea (Republic of),Asia and the Pacific,False,98544
2025,Jun,Jun-2025,Kuwait,Middle East,False,8398
2025,Jun,Jun-2025,Kyrgyzstan,Europe,False,477
2025,Jun,Jun-2025,Laos,Asia and the Pacific,False,79291
2025,Jun,Jun-2025,Latvia,Europe,False,329
2025,Jun,Jun-2025,Lebanon,Middle East,False,488
2025,Jun,Jun-2025,Lithuania,Europe,False,803
2025,Jun,Jun-2025,Luxembourg,Europe,False,192
2025,Jun,Jun-2025,Macao (China),Asia and the Pacific,False,2978
2025,Jun,Jun-2025,Malaysia,Asia and the Pacific,False,398433
2025,Jun,Jun-2025,Maldives,Asia and the Pacific,False,2265
2025,Jun,Jun-2025,Mauritius,Africa,False,1309
2025,Jun,Jun-2025,Mexico,America,False,3022
2025,Jun,Jun-2025,Middle East,Middle East,True,82462
2025,Jun,Jun-2025,Mongolia,Asia and the Pacific,False,949
2025,Jun,Jun-2025,Morocco,Africa,False,2265
2025,Jun,Jun-2025,Myanmar,Asia and the Pacific,False,63468
2025,Jun,Jun-2025,Nepal,Asia and the Pacific,False,3264
2025,Jun,Jun-2025,Netherlands,Europe,False,12359
2025,Jun,Jun-2025,New Zealand,Oceania,False,9422
2025,Jun,Jun-2025,North Korea,Asia and the Pacific,False,3
2025,Jun,Jun-2025,North-East Asia,Asia and the Pacific,True,594404
2025,Jun,Jun-2025,Northern Europe,Europe,True,94659
2025,Jun,Jun-2025,Norway,Europe,False,8806
2025,Jun,Jun-2025,Oceania,Oceania,True,72319
2025,Jun,Jun-2025,Oman,Middle East,False,14599
2025,Jun,Jun-2025,Other in Africa,Africa,False,3343
2025,Jun,Jun-2025,Other in America,America,False,1906
2025,Jun,Jun-2025,Other in Asia,Asia and the Pacific,False,210
2025,Jun,Jun-2025,Other in Europe,Europe,False,1402
2025,Jun,Jun-2025,Other in Middle East,Middle East,False,716
2025,Jun,Jun-2025,Other in Oceania,Oceania,False,423
2025,Jun,Jun-2025,Pakistan,Asia and the Pacific,False,8248
2025,Jun,Jun-2025,Peru,America,False,573
2025,Jun,Jun-2025,Philippines,Asia and the Pacific,False,64860
2025,Jun,Jun-2025,Poland,Europe,False,5415
2025,Jun,Jun-2025,Portugal,Europe,False,3193
2025,Jun,Jun-2025,Qatar,Middle East,False,4334
2025,Jun,Jun-2025,Romania,Europe,False,1495
2025,Jun,Jun-2025,Russian Federation,Europe,False,73616
2025,Jun,Jun-2025,Saudi Arabia,Middle East,False,26623
2025,Jun,Jun-2025,Serbia,Europe,False,268
2025,Jun,Jun-2025,Singapore,Asia and the Pacific,False,107501
2025,Jun,Jun-2025,Slovakia,Europe,False,1258
2025,Jun,Jun-2025,Slovenia,Europe,False,489
2025,Jun,Jun-2025,South  Africa,Africa,False,5243
2025,Jun,Jun-2025,South Asia,Asia and the Pacific,True,244051
2025,Jun,Jun-2025,South-East Asia,Asia and the Pacific,True,863823
2025,Jun,Jun-2025,Southern/Medit. Europe,Europe,True,55275
2025,Jun,Jun-2025,Spain,Europe,False,14822
2025,Jun,Jun-2025,Sri Lanka,Asia and the Pacific,False,6778
2025,Jun,Jun-2025,Sweden,Europe,False,9272
2025,Jun,Jun-2025,Switzerland,Europe,False,7904
2025,Jun,Jun-2025,Taiwan,Asia and the Pacific,False,68979
2025,Jun,Jun-2025,The United States of America,America,False,81717
2025,Jun,Jun-2025,Turkey,Europe,False,8763
2025,Jun,Jun-2025,U.A.E.,Middle East,False,16825
2025,Jun,Jun-2025,Ukraine,Europe,False,2668
2025,Jun,Jun-2025,United Kingdom,Europe,False,59880
2025,Jun,Jun-2025,Uruguay,America,False,336
2025,Jun,Jun-2025,Uzbekistan,Europe,False,1641
2025,Jun,Jun-2025,Vietnam,Asia and the Pacific,False,56849
2025,Jun,Jun-2025,Western Europe,Europe,True,95708
2025,Jun,Jun-2025,Yemen,Middle East,False,1337
2025,Jul,Jul-2025,Africa,Africa,True,17186
2025,Jul,Jul-2025,America,America,True,108122
2025,Jul,Jul-2025,Argentina,America,False,983
2025,Jul,Jul-2025,Asia and the Pacific,Asia and the Pacific,True,1841726
2025,Jul,Jul-2025,Australia,Oceania,False,75384
2025,Jul,Jul-2025,Austria,Europe,False,8624
2025,Jul,Jul-2025,Bahrain,Middle East,False,4875
2025,Jul,Jul-2025,Bangladesh,Asia and the Pacific,False,12399
2025,Jul,Jul-2025,Belarus,Europe,False,1003
2025,Jul,Jul-2025,Belgium,Europe,False,14414
2025,Jul,Jul-2025,Bhutan,Asia and the Pacific,False,2480
2025,Jul,Jul-2025,Brazil,America,False,2781
2025,Jul,Jul-2025,Brunei,Asia and the Pacific,False,1081
2025,Jul,Jul-2025,Bulgaria,Europe,False,481
2025,Jul,Jul-2025,Cambodia,Asia and the Pacific,False,12813
2025,Jul,Jul-2025,Canada,America,False,14141
2025,Jul,Jul-2025,Central/Eastern Europe,Europe,True,110064
2025,Jul,Jul-2025,Chile,America,False,814
2025,Jul,Jul-2025,China,Asia and the Pacific,False,420770
2025,Jul,Jul-2025,Colombia,America,False,1776
2025,Jul,Jul-2025,Croatia,Europe,False,440
2025,Jul,Jul-2025,Cyprus,Europe,False,436
2025,Jul,Jul-2025,Czech Republic,Europe,False,2768
2025,Jul,Jul-2025,Denmark,Europe,False,9618
2025,Jul,Jul-2025,Egypt,Middle East,False,1615
2025,Jul,Jul-2025,Estonia,Europe,False,249
2025,Jul,Jul-2025,Ethiopia,Africa,False,1606
2025,Jul,Jul-2025,Europe,Europe,True,514453
2025,Jul,Jul-2025,Finland,Europe,False,1769
2025,Jul,Jul-2025,France,Europe,False,60185
2025,Jul,Jul-2025,Germany,Europe,False,51074
2025,Jul,Jul-2025,Grand Total,Africa,True,2610369
2025,Jul,Jul-2025,Greece,Europe,False,787
2025,Jul,Jul-2025,Hong Kong (China),Asia and the Pacific,False,66823
2025,Jul,Jul-2025,Hungary,Europe,False,1199
2025,Jul,Jul-2025,Iceland,Europe,False,216
2025,Jul,Jul-2025,India,Asia and the Pacific,False,189303
2025,Jul,Jul-2025,Indonesia,Asia and the Pacific,False,64275
2025,Jul,Jul-2025,Iran,Asia and the Pacific,False,1356
2025,Jul,Jul-2025,Iraq,Middle East,False,944
2025,Jul,Jul-2025,Ireland,Europe,False,8488
2025,Jul,Jul-2025,Israel,Europe,False,42557
2025,Jul,Jul-2025,Italy,Europe,False,16568
2025,Jul,Jul-2025,Japan,Asia and the Pacific,False,74717
2025,Jul,Jul-2025,Jordan,Middle East,False,2380
2025,Jul,Jul-2025,Kazakhstan,Europe,False,6243
2025,Jul,Jul-2025,Kenya,Africa,False,395
2025,Jul,Jul-2025,Korea (Republic of),Asia and the Pacific,False,130259
2025,Jul,Jul-2025,Kuwait,Middle East,False,13552
2025,Jul,Jul-2025,Kyrgyzstan,Europe,False,460
2025,Jul,Jul-2025,Laos,Asia and the Pacific,False,63430
2025,Jul,Jul-2025,Latvia,Europe,False,340
2025,Jul,Jul-2025,Lebanon,Middle East,False,475
2025,Jul,Jul-2025,Lithuania,Europe,False,753
2025,Jul,Jul-2025,Luxembourg,Europe,False,495
2025,Jul,Jul-2025,Macao (China),Asia and the Pacific,False,4631
2025,Jul,Jul-2025,Malaysia,Asia and the Pacific,False,358287
2025,Jul,Jul-2025,Maldives,Asia and the Pacific,False,3280
2025,Jul,Jul-2025,Mauritius,Africa,False,1520
2025,Jul,Jul-2025,Mexico,America,False,4007
2025,Jul,Jul-2025,Middle East,Middle East,True,128882
2025,Jul,Jul-2025,Mongolia,Asia and the Pacific,False,1069
2025,Jul,Jul-2025,Morocco,Africa,False,3522
2025,Jul,Jul-2025,Myanmar,Asia and the Pacific,False,47796
2025,Jul,Jul-2025,Nepal,Asia and the Pacific,False,4187
2025,Jul,Jul-2025,Netherlands,Europe,False,44002
2025,Jul,Jul-2025,New Zealand,Oceania,False,9695
2025,Jul,Jul-2025,North Korea,Asia and the Pacific,False,0
2025,Jul,Jul-2025,North-East Asia,Asia and the Pacific,True,783681
2025,Jul,Jul-2025,Northern Europe,Europe,True,109955
2025,Jul,Jul-2025,Norway,Europe,False,10539
2025,Jul,Jul-2025,Oceania,Oceania,True,85517
2025,Jul,Jul-2025,Oman,Middle East,False,20438
2025,Jul,Jul-2025,Other in Africa,Africa,False,3891
2025,Jul,Jul-2025,Other in America,America,False,1851
2025,Jul,Jul-2025,Other in Asia,Asia and the Pacific,False,251
2025,Jul,Jul-2025,Other in Europe,Europe,False,1486
2025,Jul,Jul-2025,Other in Middle East,Middle East,False,757
2025,Jul,Jul-2025,Other in Oceania,Oceania,False,438
2025,Jul,Jul-2025,Pakistan,Asia and the Pacific,False,10915
2025,Jul,Jul-2025,Peru,America,False,532
2025,Jul,Jul-2025,Philippines,Asia and the Pacific,False,61162
2025,Jul,Jul-2025,Poland,Europe,False,6948
2025,Jul,Jul-2025,Portugal,Europe,False,3255
2025,Jul,Jul-2025,Qatar,Middle East,False,10015
2025,Jul,Jul-2025,Romania,Europe,False,1713
2025,Jul,Jul-2025,Russian Federation,Europe,False,81098
2025,Jul,Jul-2025,Saudi Arabia,Middle East,False,34391
2025,Jul,Jul-2025,Serbia,Europe,False,389
2025,Jul,Jul-2025,Singapore,Asia and the Pacific,False,73196
2025,Jul,Jul-2025,Slovakia,Europe,False,1255
2025,Jul,Jul-2025,Slovenia,Europe,False,846
2025,Jul,Jul-2025,South  Africa,Africa,False,6252
2025,Jul,Jul-2025,South Asia,Asia and the Pacific,True,231652
2025,Jul,Jul-2025,South-East Asia,Asia and the Pacific,True,740625
2025,Jul,Jul-2025,Southern/Medit. Europe,Europe,True,97415
2025,Jul,Jul-2025,Spain,Europe,False,24450
2025,Jul,Jul-2025,Sri Lanka,Asia and the Pacific,False,7732
2025,Jul,Jul-2025,Sweden,Europe,False,7971
2025,Jul,Jul-2025,Switzerland,Europe,False,16739
2025,Jul,Jul-2025,Taiwan,Asia and the Pacific,False,85412
2025,Jul,Jul-2025,The United States of America,America,False,81096
2025,Jul,Jul-2025,Turkey,Europe,False,7687
2025,Jul,Jul-2025,U.A.E.,Middle East,False,38107
2025,Jul,Jul-2025,Ukraine,Europe,False,2992
2025,Jul,Jul-2025,United Kingdom,Europe,False,71354
2025,Jul,Jul-2025,Uruguay,America,False,141
2025,Jul,Jul-2025,Uzbekistan,Europe,False,2562
2025,Jul,Jul-2025,Vietnam,Asia and the Pacific,False,58585
2025,Jul,Jul-2025,Western Europe,Europe,True,195533
2025,Jul,Jul-2025,Yemen,Middle East,False,1333
2025,Aug,Aug-2025,Africa,Africa,True,16682
2025,Aug,Aug-2025,America,America,True,83570
2025,Aug,Aug-2025,Argentina,America,False,944
2025,Aug,Aug-2025,Asia and the Pacific,Asia and the Pacific,True,1880237
2025,Aug,Aug-2025,Australia,Oceania,False,54841
2025,Aug,Aug-2025,Austria,Europe,False,6462
2025,Aug,Aug-2025,Bahrain,Middle East,False,5061
2025,Aug,Aug-2025,Bangladesh,Asia and the Pacific,False,11005
2025,Aug,Aug-2025,Belarus,Europe,False,940
2025,Aug,Aug-2025,Belgium,Europe,False,7758
2025,Aug,Aug-2025,Bhutan,Asia and the Pacific,False,1873
2025,Aug,Aug-2025,Brazil,America,False,2848
2025,Aug,Aug-2025,Brunei,Asia and the Pacific,False,1579
2025,Aug,Aug-2025,Bulgaria,Europe,False,545
2025,Aug,Aug-2025,Cambodia,Asia and the Pacific,False,4479
2025,Aug,Aug-2025,Canada,America,False,12038
2025,Aug,Aug-2025,Central/Eastern Europe,Europe,True,106938
2025,Aug,Aug-2025,Chile,America,False,664
2025,Aug,Aug-2025,China,Asia and the Pacific,False,409691
2025,Aug,Aug-2025,Colombia,America,False,1654
2025,Aug,Aug-2025,Croatia,Europe,False,470
2025,Aug,Aug-2025,Cyprus,Europe,False,684
2025,Aug,Aug-2025,Czech Republic,Europe,False,1820
2025,Aug,Aug-2025,Denmark,Europe,False,3715
2025,Aug,Aug-2025,Egypt,Middle East,False,1298
2025,Aug,Aug-2025,Estonia,Europe,False,291
2025,Aug,Aug-2025,Ethiopia,Africa,False,1651
2025,Aug,Aug-2025,Europe,Europe,True,495278
2025,Aug,Aug-2025,Finland,Europe,False,1394
2025,Aug,Aug-2025,France,Europe,False,59026
2025,Aug,Aug-2025,Germany,Europe,False,62649
2025,Aug,Aug-2025,Grand Total,Africa,True,2583638
2025,Aug,Aug-2025,Greece,Europe,False,1684
2025,Aug,Aug-2025,Hong Kong (China),Asia and the Pacific,False,72802
2025,Aug,Aug-2025,Hungary,Europe,False,1090
2025,Aug,Aug-2025,Iceland,Europe,False,117
2025,Aug,Aug-2025,India,Asia and the Pacific,False,190604
2025,Aug,Aug-2025,Indonesia,Asia and the Pacific,False,49434
2025,Aug,Aug-2025,Iran,Asia and the Pacific,False,3379
2025,Aug,Aug-2025,Iraq,Middle East,False,1520
2025,Aug,Aug-2025,Ireland,Europe,False,5155
2025,Aug,Aug-2025,Israel,Europe,False,43628
2025,Aug,Aug-2025,Italy,Europe,False,42533
2025,Aug,Aug-2025,Japan,Asia and the Pacific,False,128178
2025,Aug,Aug-2025,Jordan,Middle East,False,2312
2025,Aug,Aug-2025,Kazakhstan,Europe,False,5711
2025,Aug,Aug-2025,Kenya,Africa,False,450
2025,Aug,Aug-2025,Korea (Republic of),Asia and the Pacific,False,133995
2025,Aug,Aug-2025,Kuwait,Middle East,False,18096
2025,Aug,Aug-2025,Kyrgyzstan,Europe,False,456
2025,Aug,Aug-2025,Laos,Asia and the Pacific,False,67682
2025,Aug,Aug-2025,Latvia,Europe,False,323
2025,Aug,Aug-2025,Lebanon,Middle East,False,411
2025,Aug,Aug-2025,Lithuania,Europe,False,603
2025,Aug,Aug-2025,Luxembourg,Europe,False,769
2025,Aug,Aug-2025,Macao (China),Asia and the Pacific,False,5488
2025,Aug,Aug-2025,Malaysia,Asia and the Pacific,False,391777
2025,Aug,Aug-2025,Maldives,Asia and the Pacific,False,1893
2025,Aug,Aug-2025,Mauritius,Africa,False,1798
2025,Aug,Aug-2025,Mexico,America,False,2870
2025,Aug,Aug-2025,Middle East,Middle East,True,107871
2025,Aug,Aug-2025,Mongolia,Asia and the Pacific,False,676
2025,Aug,Aug-2025,Morocco,Africa,False,4391
2025,Aug,Aug-2025,Myanmar,Asia and the Pacific,False,51660
2025,Aug,Aug-2025,Nepal,Asia and the Pacific,False,4581
2025,Aug,Aug-2025,Netherlands,Europe,False,22704
2025,Aug,Aug-2025,New Zealand,Oceania,False,7757
2025,Aug,Aug-2025,North Korea,Asia and the Pacific,False,63
2025,Aug,Aug-2025,North-East Asia,Asia and the Pacific,True,837742
2025,Aug,Aug-2025,Northern Europe,Europe,True,83129
2025,Aug,Aug-2025,Norway,Europe,False,3265
2025,Aug,Aug-2025,Oceania,Oceania,True,63015
2025,Aug,Aug-2025,Oman,Middle East,False,18072
2025,Aug,Aug-2025,Other in Africa,Africa,False,4428
2025,Aug,Aug-2025,Other in America,America,False,1885
2025,Aug,Aug-2025,Other in Asia,Asia and the Pacific,False,240
2025,Aug,Aug-2025,Other in Europe,Europe,False,1656
2025,Aug,Aug-2025,Other in Middle East,Middle East,False,766
2025,Aug,Aug-2025,Other in Oceania,Oceania,False,417
2025,Aug,Aug-2025,Pakistan,Asia and the Pacific,False,8781
2025,Aug,Aug-2025,Peru,America,False,535
2025,Aug,Aug-2025,Philippines,Asia and the Pacific,False,60713
2025,Aug,Aug-2025,Poland,Europe,False,6942
2025,Aug,Aug-2025,Portugal,Europe,False,4173
2025,Aug,Aug-2025,Qatar,Middle East,False,7998
2025,Aug,Aug-2025,Romania,Europe,False,1787
