year,month,province,occupancy_rate,total_guests,total_visitors,thai_visitors,foreign_visitors,total_revenue,thai_revenue,foreign_revenue
2567,Jan,สมุทรสาคร,45.42,30630.0,148345.0,147146.0,1199.0,243.97,241.43,2.54
2567,Jan,สระบุรี,63.79,89850.0,417446.0,410596.0,6850.0,764.86,751.85,13.01
2567,Jan,สระแก้ว,55.36,49134.0,133841.0,129231.0,4610.0,414.77,400.55,14.22
2567,Jan,สิงห์บุรี,59.12,20288.0,70868.0,70167.0,701.0,120.08,118.93,1.15
2567,Jan,สุพรรณบุรี,68.92,92936.0,539935.0,535465.0,4470.0,957.28,947.14,10.14
2567,Jan,สุราษฎร์ธานี,80.1,543759.0,707114.0,341004.0,366110.0,11694.96,2479.51,9215.45
2567,Jan,สุรินทร์,62.25,83131.0,117745.0,114607.0,3138.0,234.88,225.27,9.61
2567,Jan,สุโขทัย,41.96,57726.0,126209.0,101417.0,24792.0,324.31,252.66,71.65
2567,Jan,หนองคาย,65.48,99262.0,288603.0,209913.0,78690.0,622.37,458.73,163.64
2567,Jan,หนองบัวลำภู,47.81,10915.0,34128.0,33758.0,370.0,38.440000000000005,37.6,0.84
2567,Jan,อำนาจเจริญ,40.53,7161.0,23748.0,23241.0,507.0,33.89,32.99,0.9
2567,Jan,อุดรธานี,64.58,148981.0,396857.0,315430.0,81427.0,1060.28,805.27,255.01
2567,Jan,อุตรดิตถ์,49.58,50553.0,101146.0,100334.0,812.0,203.45,201.81,1.64
2567,Jan,อุทัยธานี,53.84,33387.0,90785.0,90625.0,160.0,152.5,152.1,0.4
2567,Jan,อุบลราชธานี,55.32,99936.0,442366.0,439330.0,3036.0,851.41,841.38,10.03
2567,Jan,อ่างทอง,52.07,13190.0,93654.0,92826.0,828.0,128.52,127.26,1.26
2567,Jan,เชียงราย,89.11,467713.0,701524.0,602582.0,98942.0,5414.070000000001,4516.31,897.76
2567,Jan,เชียงใหม่,89.53,815178.0,1221890.0,885685.0,336205.0,10713.05,6599.66,4113.39
2567,Jan,เพชรบุรี,76.16,384011.0,985163.0,961492.0,23671.0,3208.5800000000004,3059.76,148.82
2567,Jan,เพชรบูรณ์,65.78,242168.0,301759.0,293557.0,8202.0,1043.41,1021.6,21.81
2567,Jan,เลย,71.01,126505.0,206340.0,203465.0,2875.0,491.39,478.78,12.61
2567,Jan,แพร่,70.83,53590.0,126715.0,123929.0,2786.0,285.78,279.46,6.32
2567,Jan,แม่ฮ่องสอน,63.34,116736.0,125394.0,102098.0,23296.0,606.8,452.73,154.07
2567,Jul,กระบี่,65.23,329441.0,464615.0,211365.0,253250.0,8275.86,2622.08,5653.78
2567,Jul,กรุงเทพมหานคร,78.59,2891407.0,4645742.0,2293094.0,2352648.0,76227.34,21284.7,54942.64
2567,Jul,กาญจนบุรี,63.35,284915.0,1218962.0,1179793.0,39169.0,2932.71,2771.13,161.58
2567,Jul,กาฬสินธุ์,53.49,28146.0,256451.0,251966.0,4485.0,332.97,323.86,9.11
2567,Jul,กำแพงเพชร,38.51,32798.0,69257.0,67194.0,2063.0,149.52,144.99,4.53
2567,Jul,ขอนแก่น,61.78,186323.0,379637.0,369703.0,9934.0,1380.3200000000002,1345.65,34.67
2567,Jul,จันทบุรี,57.48,109081.0,329581.0,327507.0,2074.0,1283.64,1272.82,10.82
2567,Jul,ฉะเชิงเทรา,45.1,34087.0,532294.0,528564.0,3730.0,751.36,741.51,9.85
2567,Jul,ชลบุรี,81.47,1592875.0,2280509.0,1206759.0,1073750.0,27711.95,7727.16,19984.79
2567,Jul,ชัยนาท,52.46,22561.0,100499.0,99860.0,639.0,167.26,166.07,1.19
2567,Jul,ชัยภูมิ,72.25,88372.0,182887.0,182296.0,591.0,281.96000000000004,280.16,1.8
2567,Jul,ชุมพร,60.36,112469.0,155717.0,152468.0,3249.0,618.09,604.22,13.87
2567,Jul,ตรัง,52.12,73967.0,141338.0,135219.0,6119.0,741.9,697.03,44.87
2567,Jul,ตราด,49.0,137564.0,171977.0,144527.0,27450.0,1348.71,922.67,426.04
2567,Jul,ตาก,61.84,123005.0,170522.0,166409.0,4113.0,616.2900000000001,599.2,17.09
2567,Jul,นครนายก,60.54,105009.0,269457.0,268064.0,1393.0,605.62,599.75,5.87
2567,Jul,นครปฐม,53.75,75954.0,412518.0,404982.0,7536.0,659.83,642.76,17.07
2567,Jul,นครพนม,81.57,74477.0,202612.0,190422.0,12190.0,399.96,372.77,27.19
2567,Jul,นครราชสีมา,69.78,426654.0,693287.0,675144.0,18143.0,1801.25,1734.16,67.09
2567,Jul,นครศรีธรรมราช,69.64,197816.0,362296.0,357495.0,4801.0,1342.45,1318.68,23.77
2567,Jul,นครสวรรค์,49.63,84310.0,181147.0,179547.0,1600.0,530.86,526.87,3.99
2567,Jul,นนทบุรี,58.92,101368.0,341213.0,317765.0,23448.0,594.21,530.61,63.6
2567,Jul,นราธิวาส,69.76,55971.0,91299.0,36042.0,55257.0,422.84,150.69,272.15
2567,Jul,น่าน,65.29,89912.0,121461.0,119788.0,1673.0,338.46000000000004,329.73,8.73
2567,Jul,บึงกาฬ,54.79,35037.0,80565.0,77537.0,3028.0,153.45000000000002,146.46,6.99
2567,Jul,บุรีรัมย์,77.06,164375.0,344042.0,340387.0,3655.0,865.81,853.28,12.53
2567,Jul,ปทุมธานี,50.86,68305.0,298416.0,261915.0,36501.0,491.08,417.79,73.29
2567,Jul,ประจวบคีรีขันธ์,70.73,492089.0,970254.0,899652.0,70602.0,4140.77,3367.3,773.47
2567,Jul,ประจวบศิรีขันธ์,70.73,492089.0,970254.0,899652.0,70602.0,4140.77,3367.3,773.47
2567,Jul,ปราจีนบุรี,51.98,69382.0,125566.0,123380.0,2186.0,364.68,354.65,10.03
2567,Jul,ปัตตานี,58.39,26407.0,51769.0,39215.0,12554.0,188.51,143.53,44.98
2567,Jul,พระนครศรีอยุธยา,58.97,86917.0,900509.0,745263.0,155246.0,2076.84,1694.97,381.87
2567,Jul,พะเยา,54.69,40027.0,75248.0,72270.0,2978.0,180.88,171.87,9.01
2567,Jul,พังงา,74.17,136442.0,334405.0,119135.0,215270.0,4514.23,883.56,3630.67
2567,Jul,พัทลุง,64.05,55677.0,150422.0,142680.0,7742.0,348.82,330.86,17.96
2567,Jul,พิจิตร,51.23,29274.0,68616.0,68384.0,232.0,131.12,130.63,0.49
2567,Jul,พิษณุโลก,50.93,139972.0,250337.0,237226.0,13111.0,718.5899999999999,666.56,52.03
2567,Jul,ภูเก็ต,74.72,1064760.0,1150936.0,216214.0,934722.0,49662.21,2729.67,46932.54
2567,Jul,มหาสารคาม,46.69,25843.0,44511.0,43567.0,944.0,95.68,92.38,3.3
2567,Jul,มุกดาหาร,47.92,39289.0,145142.0,131267.0,13875.0,283.32,249.29,34.03
2567,Jul,ยะลา,81.23,111578.0,178588.0,93644.0,84944.0,707.04,317.98,389.06
2567,Jul,ยโสธร,45.99,12658.0,56122.0,55730.0,392.0,90.99,90.19,0.8
2567,Jul,ระนอง,58.55,60643.0,76088.0,73036.0,3052.0,296.52000000000004,278.98,17.54
2567,Jul,ระยอง,76.93,327034.0,529005.0,432870.0,96135.0,2400.29,1688.9,711.39
2567,Jul,ราชบุรี,58.21,87687.0,232688.0,218806.0,13882.0,477.67,444.16,33.51
2567,Jul,ร้อยเอ็ด,47.72,32786.0,76292.0,74967.0,1325.0,131.38,128.76,2.62
2567,Jul,ลพบุรี,53.41,63701.0,375098.0,372039.0,3059.0,599.71,593.25,6.46
2567,Jul,ลำปาง,52.89,59965.0,129142.0,120982.0,8160.0,434.38,398.41,35.97
2567,Jul,ลำพูน,47.71,25759.0,110792.0,104965.0,5827.0,160.39,147.19,13.2
2567,Jul,ศรีษะเกษ,51.76,30759.0,98404.0,97780.0,624.0,158.01,156.2,1.81
2567,Jul,ศรีสะเกษ,51.76,30759.0,98404.0,97780.0,624.0,158.01,156.2,1.81
2567,Jul,สกลนคร,52.18,61315.0,164654.0,162623.0,2031.0,281.63000000000005,275.16,6.47
2567,Jul,สงขลา,73.31,345994.0,602267.0,222595.0,379672.0,4503.84,1627.78,2876.06
2567,Jul,สตูล,67.85,97204.0,194624.0,161640.0,32984.0,1064.17,885.72,178.45
2567,Jul,สมุทรปราการ,53.31,118310.0,305571.0,210569.0,95002.0,698.61,401.69,296.92
2567,Jul,สมุทรสงคราม,59.95,64507.0,409581.0,392976.0,16605.0,621.6899999999999,593.4,28.29
2567,Jul,สมุทรสาคร,48.22,29807.0,115461.0,114508.0,953.0,206.77,204.51,2.26
2567,Jul,สระบุรี,56.44,77192.0,382962.0,377747.0,5215.0,646.27,636.03,10.24
2567,Jul,สระแก้ว,49.85,42410.0,130872.0,120015.0,10857.0,396.18,367.65,28.53
2567,Jul,สิงห์บุรี,56.6,18261.0,78295.0,77690.0,605.0,132.13,130.84,1.29
2567,Jul,สุพรรณบุรี,53.96,71425.0,404720.0,401177.0,3543.0,888.05,878.76,9.29
2567,Jul,สุราษฎร์ธานี,76.27,527853.0,774672.0,400996.0,373676.0,10718.12,3047.31,7670.81
2567,Jul,สุรินทร์,52.33,73396.0,104687.0,101685.0,3002.0,219.89,210.23,9.66
2567,Jul,สุโขทัย,38.7,53405.0,107648.0,79609.0,28039.0,286.45,194.24,92.21
2567,Jul,หนองคาย,66.04,92754.0,308928.0,204867.0,104061.0,742.55,495.81,246.74
2567,Jul,หนองบัวลำภู,43.55,10625.0,32535.0,32271.0,264.0,40.08,39.62,0.46
2567,Jul,อำนาจเจริญ,36.74,6231.0,22663.0,22107.0,556.0,32.23,31.2,1.03
2567,Jul,อุดรธานี,64.55,160438.0,400922.0,307360.0,93562.0,1136.38,835.42,300.96
2567,Jul,อุตรดิตถ์,48.59,49862.0,92065.0,91366.0,699.0,204.57,203.29,1.28
2567,Jul,อุทัยธานี,54.46,33106.0,90962.0,90784.0,178.0,157.16,156.74,0.42
2567,Jul,อุบลราชธานี,58.98,106737.0,271303.0,267085.0,4218.0,699.19,686.75,12.44
2567,Jul,อ่างทอง,50.93,12868.0,97273.0,95995.0,1278.0,141.66,139.74,1.92
2567,Jul,เชียงราย,64.96,344632.0,445841.0,384134.0,61707.0,3614.86,2985.46,629.4
2567,Jul,เชียงใหม่,67.74,601937.0,779335.0,511735.0,267600.0,7903.68,4473.57,3430.11
2567,Jul,เพชรบุรี,65.72,312079.0,886543.0,862219.0,24324.0,3080.86,2864.06,216.8
2567,Jul,เพชรบูรณ์,42.87,154229.0,189742.0,186082.0,3660.0,677.91,664.43,13.48
2567,Jul,เลย,70.88,129475.0,204103.0,201598.0,2505.0,505.25,493.48,11.77
2567,Jul,แพร่,61.57,48171.0,101669.0,100303.0,1366.0,251.15,247.08,4.07
2567,Jul,แม่ฮ่องสอน,54.08,97222.0,102589.0,82150.0,20439.0,537.94,394.19,143.75
2567,Jun,กระบี่,68.69,340776.0,540676.0,234307.0,306369.0,8957.780000000006,3007.300000000001,5950.480000000003
2567,Jun,กรุงเทพมหานคร,77.35,2786239.0,4468565.0,2325320.0,2143245.0,75365.84000000003,23157.58,52208.26000000004
2567,Jun,กาญจนบุรี,64.47,298390.0,1265038.0,1233331.0,31707.0,3136.1799999999985,2975.5899999999983,160.58999999999995
2567,Jun,กาฬสินธุ์,55.01,25189.0,212162.0,207795.0,4367.0,276.6299999999999,267.7499999999999,8.879999999999999
2567,Jun,กำแพงเพชร,36.45,30720.0,64756.0,62289.0,2467.0,140.93999999999994,136.08999999999995,4.849999999999998
2567,Jun,ขอนแก่น,56.43,169053.0,368700.0,359673.0,9027.0,1179.4700000000007,1148.0200000000004,31.450000000000017
2567,Jun,จันทบุรี,58.28,116227.0,278564.0,276332.0,2232.0,1434.2599999999998,1419.7600000000002,14.499999999999991
2567,Jun,ฉะเชิงเทรา,44.37,33240.0,476936.0,473293.0,3643.0,725.8299999999995,717.3499999999995,8.48
2567,Jun,ชลบุรี,74.11,1413318.0,2050297.0,1297317.0,752980.0,25389.26,8519.119999999999,16870.140000000007
2567,Jun,ชัยนาท,48.64,21254.0,102069.0,101388.0,681.0,162.68000000000006,161.46000000000004,1.2200000000000002
2567,Jun,ชัยภูมิ,57.03,65115.0,157679.0,157048.0,631.0,220.2199999999999,218.50999999999996,1.7100000000000009
2567,Jun,ชุมพร,57.96,102685.0,148865.0,145351.0,3514.0,560.9399999999998,552.1800000000001,8.760000000000002
2567,Jun,ตรัง,51.13,68198.0,133085.0,128473.0,4612.0,701.8000000000002,664.29,37.51000000000002
2567,Jun,ตราด,53.93,146356.0,172730.0,146639.0,26091.0,1436.96,1020.37,416.5899999999997
2567,Jun,ตาก,62.35,121478.0,179748.0,175689.0,4059.0,612.2599999999998,597.3199999999997,14.939999999999998
2567,Jun,นครนายก,59.04,103774.0,249149.0,247858.0,1291.0,602.5799999999999,597.1099999999999,5.470000000000001
2567,Jun,นครปฐม,50.28,71704.0,322622.0,315893.0,6729.0,567.5400000000004,549.7800000000002,17.759999999999998
2567,Jun,นครพนม,67.27,63657.0,177885.0,164041.0,13844.0,328.67,301.02,27.64999999999999
2567,Jun,นครราชสีมา,64.39,398882.0,671372.0,655489.0,15883.0,1726.02,1670.4300000000003,55.58999999999999
2567,Jun,นครศรีธรรมราช,71.27,198618.0,335337.0,330433.0,4904.0,1146.52,1121.19,25.33
2567,Jun,นครสวรรค์,50.31,83032.0,202165.0,200818.0,1347.0,554.8900000000001,551.3399999999999,3.5500000000000007
2567,Jun,นนทบุรี,57.69,98215.0,332141.0,310355.0,21786.0,594.1099999999999,536.8300000000002,57.28000000000003
2567,Jun,นราธิวาส,66.38,54840.0,117244.0,43297.0,73947.0,403.44999999999993,128.75,274.6999999999998
2567,Jun,น่าน,64.7,86062.0,122359.0,120483.0,1876.0,383.6699999999999,374.3999999999999,9.269999999999996
2567,Jun,บึงกาฬ,58.61,38351.0,86797.0,84106.0,2691.0,158.0,151.94,6.0600000000000005
2567,Jun,บุรีรัมย์,72.89,155963.0,313044.0,308359.0,4685.0,696.51,682.4499999999998,14.059999999999995
2567,Jun,ปทุมธานี,49.64,64421.0,271618.0,243077.0,28541.0,428.9599999999999,363.69999999999993,65.26000000000002
2567,Jun,ประจวบคีรีขันธ์,69.73,480703.0,914903.0,862204.0,52699.0,4053.699999999999,3457.69,596.01
2567,Jun,ประจวบศิรีขันธ์,69.73,480703.0,914903.0,862204.0,52699.0,4053.699999999999,3457.69,596.01
2567,Jun,ปราจีนบุรี,51.07,68392.0,124414.0,122218.0,2196.0,369.5899999999999,359.02,10.569999999999997
2567,Jun,ปัตตานี,59.49,25059.0,56961.0,40145.0,16816.0,185.65000000000012,132.3200000000001,53.329999999999984
2567,Jun,พระนครศรีอยุธยา,56.08,83237.0,897042.0,757000.0,140042.0,2009.91,1633.9799999999996,375.93
2567,Jun,พะเยา,58.41,40918.0,78291.0,75554.0,2737.0,175.54000000000002,168.18000000000006,7.360000000000003
2567,Jun,พังงา,72.45,115938.0,356527.0,134797.0,221730.0,4481.619999999999,1152.11,3329.51
2567,Jun,พัทลุง,66.12,56284.0,153456.0,146633.0,6823.0,341.6399999999999,328.7499999999999,12.89
2567,Jun,พิจิตร,50.06,27890.0,67176.0,66946.0,230.0,125.09000000000005,124.59000000000005,0.5000000000000002
2567,Jun,พิษณุโลก,48.06,135165.0,266218.0,255037.0,11181.0,725.7199999999998,682.3899999999999,43.33
2567,Jun,ภูเก็ต,76.41,1085062.0,1207119.0,327396.0,879723.0,45801.04000000001,3760.7800000000007,42040.26000000001
2567,Jun,มหาสารคาม,50.8,28048.0,65369.0,64559.0,810.0,118.18,115.56,2.620000000000001
2567,Jun,มุกดาหาร,41.82,37182.0,147475.0,137324.0,10151.0,277.56000000000006,252.59000000000003,24.96999999999999
2567,Jun,ยะลา,78.98,110139.0,182887.0,112429.0,70458.0,701.6800000000003,368.5,333.1800000000003
2567,Jun,ยโสธร,43.9,12204.0,49282.0,49131.0,151.0,78.67000000000002,78.28000000000003,0.3900000000000001
2567,Jun,ระนอง,55.29,54182.0,74702.0,72256.0,2446.0,281.3899999999999,269.3499999999998,12.04
2567,Jun,ระยอง,75.8,321221.0,517273.0,446944.0,70329.0,2364.6899999999987,1853.7799999999995,510.9099999999999
2567,Jun,ราชบุรี,60.28,91209.0,281251.0,267083.0,14168.0,566.4200000000003,533.1600000000003,33.260000000000005
2567,Jun,ร้อยเอ็ด,46.74,30099.0,72525.0,71197.0,1328.0,126.02999999999992,122.69999999999992,3.33
2567,Jun,ลพบุรี,55.53,66225.0,369137.0,366648.0,2489.0,702.0800000000002,696.1300000000001,5.949999999999999
2567,Jun,ลำปาง,47.8,54728.0,111317.0,106757.0,4560.0,349.9399999999998,325.80999999999995,24.12999999999998
2567,Jun,ลำพูน,46.21,23981.0,93226.0,87580.0,5646.0,141.38000000000005,129.65000000000003,11.729999999999997
2567,Jun,ศรีษะเกษ,50.97,29645.0,96350.0,95819.0,531.0,143.60000000000008,142.09000000000003,1.509999999999999
2567,Jun,ศรีสะเกษ,50.97,29645.0,96350.0,95819.0,531.0,143.60000000000008,142.09000000000003,1.509999999999999
2567,Jun,สกลนคร,51.12,58636.0,150901.0,149288.0,1613.0,271.6399999999999,267.2599999999999,4.379999999999999
2567,Jun,สงขลา,71.06,329560.0,593886.0,265957.0,327929.0,4155.490000000002,1830.29,2325.2
2567,Jun,สตูล,64.88,90666.0,191441.0,161291.0,30150.0,1035.6000000000004,869.9500000000003,165.65000000000003
2567,Jun,สมุทรปราการ,53.08,113616.0,363862.0,273384.0,90478.0,770.54,471.60000000000014,298.93999999999994
2567,Jun,สมุทรสงคราม,59.69,65673.0,523478.0,506422.0,17056.0,658.8199999999999,629.6399999999999,29.180000000000007
2567,Jun,สมุทรสาคร,44.65,25762.0,136583.0,135334.0,1249.0,237.49,234.57,2.92
2567,Jun,สระบุรี,58.28,75165.0,368291.0,361692.0,6599.0,689.0500000000002,676.3700000000001,12.679999999999993
2567,Jun,สระแก้ว,49.02,41838.0,131307.0,119966.0,11341.0,423.3799999999999,392.2499999999998,31.130000000000003
2567,Jun,สิงห์บุรี,55.21,17922.0,84874.0,84130.0,744.0,132.96000000000004,131.51000000000005,1.4499999999999995
2567,Jun,สุพรรณบุรี,55.78,72325.0,475124.0,471544.0,3580.0,862.9700000000005,853.5900000000001,9.380000000000004
2567,Jun,สุราษฎร์ธานี,77.15,492962.0,662260.0,325572.0,336688.0,9959.45,2675.650000000001,7283.799999999999
2567,Jun,สุรินทร์,52.11,70934.0,105140.0,102478.0,2662.0,211.77999999999992,202.70999999999992,9.07
2567,Jun,สุโขทัย,34.72,46114.0,106234.0,89331.0,16903.0,255.39,200.63,54.75999999999999
2567,Jun,หนองคาย,63.36,92618.0,299978.0,203657.0,96321.0,743.8499999999997,526.1800000000001,217.66999999999985
2567,Jun,หนองบัวลำภู,38.76,8364.0,30590.0,30356.0,234.0,33.78999999999998,33.35999999999997,0.4300000000000001
2567,Jun,อำนาจเจริญ,37.09,5981.0,22966.0,22504.0,462.0,30.519999999999985,29.769999999999985,0.75
2567,Jun,อุดรธานี,61.33,154746.0,399510.0,321030.0,78480.0,1074.9299999999998,832.7299999999996,242.20000000000005
2567,Jun,อุตรดิตถ์,46.6,47940.0,84801.0,84392.0,409.0,178.61000000000013,177.86,0.75
2567,Jun,อุทัยธานี,49.72,29734.0,76990.0,76877.0,113.0,133.64,133.37,0.27
2567,Jun,อุบลราชธานี,54.61,94133.0,244756.0,241968.0,2788.0,661.5099999999998,653.4300000000001,8.079999999999998
2567,Jun,อ่างทอง,48.17,12264.0,96506.0,95282.0,1224.0,134.26000000000005,132.40999999999997,1.8500000000000012
2567,Jun,เชียงราย,59.93,312790.0,438454.0,388119.0,50335.0,3239.390000000001,2739.5300000000007,499.8599999999999
2567,Jun,เชียงใหม่,65.54,580513.0,855764.0,612570.0,243194.0,7880.640000000003,4805.67,3074.97
2567,Jun,เพชรบุรี,59.4,269640.0,780245.0,760080.0,20165.0,2520.16,2317.8899999999994,202.2700000000001
2567,Jun,เพชรบูรณ์,41.02,148818.0,199654.0,195367.0,4287.0,699.6799999999994,687.9599999999996,11.719999999999992
2567,Jun,เลย,57.38,109671.0,174053.0,171521.0,2532.0,418.6,407.5799999999999,11.020000000000003
2567,Jun,แพร่,59.89,45901.0,99458.0,98143.0,1315.0,237.19000000000003,233.41000000000008,3.78
2567,Jun,แม่ฮ่องสอน,50.49,91787.0,101638.0,83348.0,18290.0,520.44,390.1600000000003,130.28
2567,Mar,กระบี่,72.56,360641.0,676676.0,369504.0,307172.0,9669.65,3597.600000000002,6072.049999999999
2567,Mar,กรุงเทพมหานคร,76.68,2793863.0,4585853.0,2342580.0,2243273.0,69629.77999999997,15796.22,53833.56
2567,Mar,กาญจนบุรี,65.4,302714.0,1145749.0,1107622.0,38127.0,2867.6100000000006,2701.49,166.12
2567,Mar,กาฬสินธุ์,49.73,22946.0,73067.0,71810.0,1257.0,110.0,106.05,3.9499999999999993
2567,Mar,กำแพงเพชร,40.76,35160.0,76797.0,74394.0,2403.0,158.64,153.16000000000005,5.48
2567,Mar,ขอนแก่น,63.19,187834.0,389310.0,380188.0,9122.0,1200.35,1172.8300000000004,27.52
2567,Mar,จันทบุรี,68.35,132490.0,316673.0,313520.0,3153.0,1245.3199999999997,1229.7199999999998,15.6
2567,Mar,ฉะเชิงเทรา,50.16,38418.0,560879.0,559194.0,1685.0,706.5900000000001,703.1699999999998,3.42
2567,Mar,ชลบุรี,82.96,1651916.0,2275036.0,1230795.0,1044241.0,30065.130000000005,7554.389999999998,22510.740000000005
2567,Mar,ชัยนาท,49.25,20849.0,95103.0,94545.0,558.0,145.93,144.86000000000007,1.0699999999999994
2567,Mar,ชัยภูมิ,58.82,69963.0,145612.0,144944.0,668.0,222.21000000000004,220.53,1.6800000000000006
2567,Mar,ชุมพร,60.29,106635.0,149178.0,143178.0,6000.0,581.8700000000001,565.9000000000003,15.970000000000006
2567,Mar,ตรัง,70.2,91272.0,158591.0,150496.0,8095.0,710.9400000000003,647.5300000000002,63.41
2567,Mar,ตราด,59.66,181843.0,212620.0,172998.0,39622.0,1641.8999999999996,1087.7599999999995,554.1400000000003
2567,Mar,ตาก,64.81,131719.0,182920.0,178225.0,4695.0,615.8400000000004,595.2900000000004,20.55
2567,Mar,นครนายก,67.24,116519.0,238947.0,237658.0,1289.0,641.3299999999997,636.1499999999999,5.179999999999998
2567,Mar,นครปฐม,56.74,87844.0,393472.0,386809.0,6663.0,613.8400000000001,598.7800000000002,15.060000000000002
2567,Mar,นครพนม,73.03,67038.0,182115.0,169871.0,12244.0,301.96000000000026,281.5400000000002,20.420000000000016
2567,Mar,นครราชสีมา,67.71,415258.0,699453.0,675495.0,23958.0,1718.4700000000007,1619.750000000001,98.72000000000004
2567,Mar,นครศรีธรรมราช,69.81,198841.0,348590.0,342981.0,5609.0,1312.1699999999996,1288.4799999999996,23.69000000000001
2567,Mar,นครสวรรค์,52.29,89849.0,188433.0,186967.0,1466.0,470.79999999999984,466.19999999999993,4.6
2567,Mar,นนทบุรี,60.29,107263.0,364106.0,342616.0,21490.0,603.5700000000002,547.51,56.06
2567,Mar,นราธิวาส,58.95,46120.0,103344.0,40215.0,63129.0,357.89999999999986,118.50999999999988,239.38999999999996
2567,Mar,น่าน,64.16,89857.0,118151.0,115669.0,2482.0,324.40999999999974,311.6299999999999,12.779999999999998
2567,Mar,บึงกาฬ,59.01,37335.0,84415.0,81984.0,2431.0,141.69000000000003,136.36,5.330000000000002
2567,Mar,บุรีรัมย์,71.1,144447.0,298932.0,294831.0,4101.0,730.1299999999999,717.7599999999998,12.370000000000005
2567,Mar,ปทุมธานี,55.41,68445.0,278094.0,253092.0,25002.0,438.72,386.60000000000014,52.119999999999976
2567,Mar,ประจวบคีรีขันธ์,72.32,475953.0,906228.0,841785.0,64443.0,4306.860000000001,3628.84,678.0200000000002
2567,Mar,ประจวบศิรีขันธ์,72.32,475953.0,906228.0,841785.0,64443.0,4306.860000000001,3628.84,678.0200000000002
2567,Mar,ปราจีนบุรี,54.03,72829.0,127442.0,126511.0,931.0,377.68,374.4399999999998,3.2399999999999998
2567,Mar,ปัตตานี,49.72,19997.0,43367.0,28984.0,14383.0,131.91000000000005,86.61000000000001,45.29999999999998
2567,Mar,พระนครศรีอยุธยา,57.09,85713.0,955172.0,774612.0,180560.0,1933.170000000001,1499.9500000000007,433.2199999999998
2567,Mar,พะเยา,61.51,41143.0,86478.0,82390.0,4088.0,191.21,181.04,10.169999999999998
2567,Mar,พังงา,72.84,125255.0,371847.0,146617.0,225230.0,4981.259999999998,1258.52,3722.74
2567,Mar,พัทลุง,68.33,65772.0,169479.0,164016.0,5463.0,350.65,341.41,9.240000000000002
2567,Mar,พิจิตร,50.78,30042.0,58896.0,58651.0,245.0,125.4600000000001,124.92000000000009,0.54
2567,Mar,พิษณุโลก,46.06,128464.0,242936.0,225560.0,17376.0,691.1899999999996,630.2199999999998,60.97000000000004
2567,Mar,ภูเก็ต,81.24,988387.0,1178697.0,350780.0,827917.0,43079.00000000003,3439.7700000000004,39639.230000000025
2567,Mar,มหาสารคาม,50.7,27812.0,52958.0,52066.0,892.0,90.51,88.06000000000003,2.45
2567,Mar,มุกดาหาร,48.25,39703.0,149260.0,141708.0,7552.0,286.69000000000005,267.7500000000001,18.94000000000001
2567,Mar,ยะลา,73.81,87177.0,150516.0,85651.0,64865.0,562.97,292.12,270.85
2567,Mar,ยโสธร,45.7,12144.0,48174.0,47974.0,200.0,74.66,74.16,0.5000000000000002
2567,Mar,ระนอง,59.3,57248.0,76901.0,75225.0,1676.0,284.3899999999999,275.92,8.469999999999999
2567,Mar,ระยอง,74.38,305343.0,498387.0,427994.0,70393.0,2307.33,1812.4700000000007,494.8599999999997
2567,Mar,ราชบุรี,71.01,115157.0,279354.0,267184.0,12170.0,563.95,536.45,27.499999999999982
2567,Mar,ร้อยเอ็ด,51.71,35860.0,75420.0,74565.0,855.0,130.30999999999997,128.06,2.249999999999999
2567,Mar,ลพบุรี,56.09,69323.0,351295.0,349034.0,2261.0,605.5500000000002,600.8000000000002,4.75
2567,Mar,ลำปาง,45.83,54380.0,120638.0,111975.0,8663.0,380.84000000000015,340.32000000000016,40.52
2567,Mar,ลำพูน,46.14,24673.0,89519.0,84699.0,4820.0,134.68,124.23000000000002,10.450000000000005
2567,Mar,ศรีษะเกษ,50.63,27842.0,86339.0,85975.0,364.0,132.52999999999997,131.45999999999998,1.0700000000000005
2567,Mar,สกลนคร,51.55,60691.0,155950.0,154470.0,1480.0,268.43999999999994,264.13,4.31
2567,Mar,สงขลา,76.51,369967.0,663886.0,291039.0,372847.0,4141.870000000001,1692.7399999999998,2449.130000000001
2567,Mar,สตูล,69.87,98533.0,168717.0,132638.0,36079.0,1028.42,755.2799999999997,273.1400000000001
2567,Mar,สมุทรปราการ,58.19,111531.0,380208.0,283227.0,96981.0,764.5000000000002,457.7900000000001,306.7099999999999
2567,Mar,สมุทรสงคราม,56.17,66269.0,477703.0,464471.0,13232.0,609.28,586.7000000000003,22.57999999999999
2567,Mar,สมุทรสาคร,45.87,29950.0,144987.0,143422.0,1565.0,238.6799999999999,235.31999999999985,3.3599999999999977
2567,Mar,สระบุรี,58.86,83639.0,388497.0,381382.0,7115.0,711.8899999999999,698.3600000000001,13.53
2567,Mar,สระแก้ว,54.34,47609.0,129700.0,125185.0,4515.0,401.9199999999999,388.0,13.920000000000002
2567,Mar,สิงห์บุรี,59.67,20489.0,71480.0,70981.0,499.0,121.11,120.3,0.8100000000000005
2567,Mar,สุพรรณบุรี,64.05,86733.0,502693.0,497644.0,5049.0,891.7000000000003,880.25,11.450000000000005
2567,Mar,สุราษฎร์ธานี,81.28,604785.0,788104.0,387496.0,400608.0,12901.359999999995,2817.539999999999,10083.82
